split_id,donor_id,y_true,filter_id,alpha,rho,halfmax_threshold,frequency,n_selected_cells,training_donors,pooled_response,n_cells
23,a_011,0,3,0.018397612497210503,1.75216543674469,0.8028507232666016,0.0108,216,a_001;a_003;a_005;a_006;a_1a;a_2b;a_3b;a_4a;a_4b,0.8693007230758667,20000
23,a_2a,0,3,0.018397612497210503,1.75216543674469,0.8028507232666016,0.0013,26,a_001;a_003;a_005;a_006;a_1a;a_2b;a_3b;a_4a;a_4b,0.2352151721715927,20000
23,a_5b,1,3,0.018397612497210503,1.75216543674469,0.8028507232666016,0.01485,297,a_001;a_003;a_005;a_006;a_1a;a_2b;a_3b;a_4a;a_4b,0.9283613562583923,20000
24,a_003,0,0,0.010359412059187889,2.504808187484741,1.2099136114120483,0.00075,15,a_002;a_005;a_006;a_007;a_009;a_010;a_2b;a_3b;a_4b;a_5a,0.7579465508460999,20000
24,a_004,0,0,0.010359412059187889,2.504808187484741,1.2099136114120483,0.00015,3,a_002;a_005;a_006;a_007;a_009;a_010;a_2b;a_3b;a_4b;a_5a,0.44900017976760864,20000
24,a_2a,0,0,0.010359412059187889,2.504808187484741,1.2099136114120483,0.0001,2,a_002;a_005;a_006;a_007;a_009;a_010;a_2b;a_3b;a_4b;a_5a,0.06870348006486893,20000
24,a_3a,0,0,0.010359412059187889,2.504808187484741,1.2099136114120483,0.00015,3,a_002;a_005;a_006;a_007;a_009;a_010;a_2b;a_3b;a_4b;a_5a,0.25416049361228943,20000
24,a_4a,1,0,0.010359412059187889,2.504808187484741,1.2099136114120483,0.0,0,a_002;a_005;a_006;a_007;a_009;a_010;a_2b;a_3b;a_4b;a_5a,0.0771825984120369,20000
24,a_5b,1,0,0.010359412059187889,2.504808187484741,1.2099136114120483,0.00245,49,a_002;a_005;a_006;a_007;a_009;a_010;a_2b;a_3b;a_4b;a_5a,1.0208483934402466,20000
25,a_007,1,0,0.008966624736785889,1.731817364692688,0.851499617099762,5e-05,1,a_002;a_003;a_004;a_005;a_006;a_3a;a_4a;a_5a;a_5b,0.34769096970558167,20000
25,a_011,0,0,0.008966624736785889,1.731817364692688,0.851499617099762,5e-05,1,a_002;a_003;a_004;a_005;a_006;a_3a;a_4a;a_5a;a_5b,0.25276851654052734,20000
25,a_1a,0,0,0.008966624736785889,1.731817364692688,0.851499617099762,0.0,0,a_002;a_003;a_004;a_005;a_006;a_3a;a_4a;a_5a;a_5b,0.30627018213272095,20000
25,a_2b,0,0,0.008966624736785889,1.731817364692688,0.851499617099762,0.0,0,a_002;a_003;a_004;a_005;a_006;a_3a;a_4a;a_5a;a_5b,0.1565607786178589,20000
25,a_3b,0,0,0.008966624736785889,1.731817364692688,0.851499617099762,5e-05,1,a_002;a_003;a_004;a_005;a_006;a_3a;a_4a;a_5a;a_5b,0.24283459782600403,20000
25,a_4b,1,0,0.008966624736785889,1.731817364692688,0.851499617099762,0.00035,7,a_002;a_003;a_004;a_005;a_006;a_3a;a_4a;a_5a;a_5b,0.5515574216842651,20000
26,a_003,0,3,0.007942287251353264,1.136619210243225,0.44872286915779114,5e-05,1,a_001;a_005;a_006;a_009;a_011;a_1a;a_2a;a_5a;a_5b,0.04910510033369064,20000
26,a_004,0,3,0.007942287251353264,1.136619210243225,0.44872286915779114,0.0003,6,a_001;a_005;a_006;a_009;a_011;a_1a;a_2a;a_5a;a_5b,0.062106676399707794,20000
26,a_007,1,3,0.007942287251353264,1.136619210243225,0.44872286915779114,0.00215,43,a_001;a_005;a_006;a_009;a_011;a_1a;a_2a;a_5a;a_5b,0.3724757730960846,20000
26,a_010,0,3,0.007942287251353264,1.136619210243225,0.44872286915779114,0.00045,9,a_001;a_005;a_006;a_009;a_011;a_1a;a_2a;a_5a;a_5b,0.13792148232460022,20000
26,a_3b,0,3,0.007942287251353264,1.136619210243225,0.44872286915779114,0.0,0,a_001;a_005;a_006;a_009;a_011;a_1a;a_2a;a_5a;a_5b,0.012597870081663132,20000
26,a_4a,1,3,0.007942287251353264,1.136619210243225,0.44872286915779114,0.0001,2,a_001;a_005;a_006;a_009;a_011;a_1a;a_2a;a_5a;a_5b,0.08051156997680664,20000
27,a_001,1,3,0.0036364307161420584,4.476674556732178,1.7865610122680664,0.00105,21,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_3b;a_4a;a_5a,1.1422287225723267,20000
27,a_006,0,3,0.0036364307161420584,4.476674556732178,1.7865610122680664,0.00015,3,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_3b;a_4a;a_5a,0.3932018578052521,20000
27,a_011,0,3,0.0036364307161420584,4.476674556732178,1.7865610122680664,0.0002,4,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_3b;a_4a;a_5a,0.6318317651748657,20000
27,a_2b,0,3,0.0036364307161420584,4.476674556732178,1.7865610122680664,0.0002,4,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_3b;a_4a;a_5a,0.3675590455532074,20000
27,a_3a,0,3,0.0036364307161420584,4.476674556732178,1.7865610122680664,0.0001,2,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_3b;a_4a;a_5a,0.325533926486969,20000
27,a_5b,1,3,0.0036364307161420584,4.476674556732178,1.7865610122680664,0.0152,304,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_3b;a_4a;a_5a,2.6752312183380127,20000
28,a_003,0,0,0.0020054737105965614,2.6820919513702393,1.2305067777633667,0.00105,21,a_002;a_005;a_006;a_007;a_009;a_012;a_1a;a_2a;a_5a,0.8866062164306641,20000
28,a_004,0,0,0.0020054737105965614,2.6820919513702393,1.2305067777633667,0.00045,9,a_002;a_005;a_006;a_007;a_009;a_012;a_1a;a_2a;a_5a,0.6910127401351929,20000
28,a_3a,0,0,0.0020054737105965614,2.6820919513702393,1.2305067777633667,5e-05,1,a_002;a_005;a_006;a_007;a_009;a_012;a_1a;a_2a;a_5a,0.21624712646007538,20000
28,a_3b,0,0,0.0020054737105965614,2.6820919513702393,1.2305067777633667,0.0001,2,a_002;a_005;a_006;a_007;a_009;a_012;a_1a;a_2a;a_5a,0.24511052668094635,20000
28,a_4b,1,0,0.0020054737105965614,2.6820919513702393,1.2305067777633667,5e-05,1,a_002;a_005;a_006;a_007;a_009;a_012;a_1a;a_2a;a_5a,0.2962881922721863,20000
28,a_5b,1,0,0.0020054737105965614,2.6820919513702393,1.2305067777633667,0.0032,64,a_002;a_005;a_006;a_007;a_009;a_012;a_1a;a_2a;a_5a,1.3421335220336914,20000
29,a_004,0,0,0.009782536886632442,3.596830368041992,1.5745351314544678,0.0017,34,a_001;a_003;a_005;a_006;a_007;a_010;a_011;a_1a;a_4a;a_5a,0.9072990417480469,20000
29,a_009,0,0,0.009782536886632442,3.596830368041992,1.5745351314544678,0.00015,3,a_001;a_003;a_005;a_006;a_007;a_010;a_011;a_1a;a_4a;a_5a,0.413362979888916,20000
29,a_012,1,0,0.009782536886632442,3.596830368041992,1.5745351314544678,0.0048,96,a_001;a_003;a_005;a_006;a_007;a_010;a_011;a_1a;a_4a;a_5a,1.611531138420105,20000
29,a_2b,0,0,0.009782536886632442,3.596830368041992,1.5745351314544678,0.00145,29,a_001;a_003;a_005;a_006;a_007;a_010;a_011;a_1a;a_4a;a_5a,0.8903601765632629,20000
29,a_3b,0,0,0.009782536886632442,3.596830368041992,1.5745351314544678,0.00035,7,a_001;a_003;a_005;a_006;a_007;a_010;a_011;a_1a;a_4a;a_5a,0.45065709948539734,20000
29,a_5b,1,0,0.009782536886632442,3.596830368041992,1.5745351314544678,0.0217,434,a_001;a_003;a_005;a_006;a_007;a_010;a_011;a_1a;a_4a;a_5a,2.3915584087371826,20000
30,a_004,0,0,0.0069693406112492085,3.5167431831359863,1.583807349205017,0.0003,6,a_001;a_002;a_009;a_011;a_012;a_2a;a_3b;a_4a;a_5b,0.4623574912548065,20000
30,a_005,1,0,0.0069693406112492085,3.5167431831359863,1.583807349205017,0.01705,341,a_001;a_002;a_009;a_011;a_012;a_2a;a_3b;a_4a;a_5b,2.2221784591674805,20000
30,a_007,1,0,0.0069693406112492085,3.5167431831359863,1.583807349205017,0.0017,34,a_001;a_002;a_009;a_011;a_012;a_2a;a_3b;a_4a;a_5b,1.1582261323928833,20000
30,a_1a,0,0,0.0069693406112492085,3.5167431831359863,1.583807349205017,0.00045,9,a_001;a_002;a_009;a_011;a_012;a_2a;a_3b;a_4a;a_5b,0.7937909960746765,20000
30,a_2b,0,0,0.0069693406112492085,3.5167431831359863,1.583807349205017,0.0,0,a_001;a_002;a_009;a_011;a_012;a_2a;a_3b;a_4a;a_5b,0.16714274883270264,20000
30,a_3a,0,0,0.0069693406112492085,3.5167431831359863,1.583807349205017,5e-05,1,a_001;a_002;a_009;a_011;a_012;a_2a;a_3b;a_4a;a_5b,0.3009102940559387,20000
31,a_001,1,1,0.005485292989760637,3.9374406337738037,1.844949722290039,0.00065,13,a_002;a_006;a_009;a_2a;a_3a;a_3b;a_4a;a_4b;a_5b,0.8575438261032104,20000
31,a_003,0,1,0.005485292989760637,3.9374406337738037,1.844949722290039,0.001,20,a_002;a_006;a_009;a_2a;a_3a;a_3b;a_4a;a_4b;a_5b,0.9934744238853455,20000
31,a_004,0,1,0.005485292989760637,3.9374406337738037,1.844949722290039,0.0003,6,a_002;a_006;a_009;a_2a;a_3a;a_3b;a_4a;a_4b;a_5b,0.32384487986564636,20000
31,a_007,1,1,0.005485292989760637,3.9374406337738037,1.844949722290039,0.00115,23,a_002;a_006;a_009;a_2a;a_3a;a_3b;a_4a;a_4b;a_5b,1.1651238203048706,20000
31,a_010,0,1,0.005485292989760637,3.9374406337738037,1.844949722290039,0.0003,6,a_002;a_006;a_009;a_2a;a_3a;a_3b;a_4a;a_4b;a_5b,0.19336818158626556,20000
31,a_1a,0,1,0.005485292989760637,3.9374406337738037,1.844949722290039,0.00165,33,a_002;a_006;a_009;a_2a;a_3a;a_3b;a_4a;a_4b;a_5b,1.3602832555770874,20000
32,a_003,0,2,0.00888871680945158,2.80547833442688,1.226724624633789,0.00095,19,a_001;a_002;a_004;a_006;a_010;a_2a;a_3b;a_4b;a_5a,0.7152808904647827,20000
32,a_009,0,2,0.00888871680945158,2.80547833442688,1.226724624633789,0.0003,6,a_001;a_002;a_004;a_006;a_010;a_2a;a_3b;a_4b;a_5a,0.6052120923995972,20000
32,a_011,0,2,0.00888871680945158,2.80547833442688,1.226724624633789,0.0003,6,a_001;a_002;a_004;a_006;a_010;a_2a;a_3b;a_4b;a_5a,0.4805857837200165,20000
32,a_012,1,2,0.00888871680945158,2.80547833442688,1.226724624633789,0.01055,211,a_001;a_002;a_004;a_006;a_010;a_2a;a_3b;a_4b;a_5a,1.5228668451309204,20000
32,a_3a,0,2,0.00888871680945158,2.80547833442688,1.226724624633789,0.00025,5,a_001;a_002;a_004;a_006;a_010;a_2a;a_3b;a_4b;a_5a,0.34799808263778687,20000
32,a_4a,1,2,0.00888871680945158,2.80547833442688,1.226724624633789,0.00055,11,a_001;a_002;a_004;a_006;a_010;a_2a;a_3b;a_4b;a_5a,0.8086767196655273,20000
33,a_007,1,4,0.02068776823580265,1.2737996578216553,0.5358359813690186,0.00085,17,a_001;a_002;a_003;a_004;a_006;a_012;a_1a;a_2a;a_4a;a_5b,0.23278585076332092,20000
33,a_009,0,4,0.02068776823580265,1.2737996578216553,0.5358359813690186,0.00185,37,a_001;a_002;a_003;a_004;a_006;a_012;a_1a;a_2a;a_4a;a_5b,0.3164501488208771,20000
33,a_011,0,4,0.02068776823580265,1.2737996578216553,0.5358359813690186,0.00075,15,a_001;a_002;a_003;a_004;a_006;a_012;a_1a;a_2a;a_4a;a_5b,0.27148956060409546,20000
33,a_2b,0,4,0.02068776823580265,1.2737996578216553,0.5358359813690186,0.00015,3,a_001;a_002;a_003;a_004;a_006;a_012;a_1a;a_2a;a_4a;a_5b,0.07769116014242172,20000
33,a_3a,0,4,0.02068776823580265,1.2737996578216553,0.5358359813690186,0.00055,11,a_001;a_002;a_003;a_004;a_006;a_012;a_1a;a_2a;a_4a;a_5b,0.14789149165153503,20000
33,a_4b,1,4,0.02068776823580265,1.2737996578216553,0.5358359813690186,0.00315,63,a_001;a_002;a_003;a_004;a_006;a_012;a_1a;a_2a;a_4a;a_5b,0.39665302634239197,20000
34,a_005,1,1,0.006763279903680086,1.4370909929275513,0.5639906525611877,0.00065,13,a_003;a_004;a_007;a_012;a_2b;a_3a;a_4a;a_4b;a_5b,0.4382858872413635,20000
34,a_009,0,1,0.006763279903680086,1.4370909929275513,0.5639906525611877,0.00195,39,a_003;a_004;a_007;a_012;a_2b;a_3a;a_4a;a_4b;a_5b,0.504426121711731,20000
34,a_010,0,1,0.006763279903680086,1.4370909929275513,0.5639906525611877,0.0014,28,a_003;a_004;a_007;a_012;a_2b;a_3a;a_4a;a_4b;a_5b,0.45892855525016785,20000
34,a_011,0,1,0.006763279903680086,1.4370909929275513,0.5639906525611877,0.0005,10,a_003;a_004;a_007;a_012;a_2b;a_3a;a_4a;a_4b;a_5b,0.40122872591018677,20000
34,a_2a,0,1,0.006763279903680086,1.4370909929275513,0.5639906525611877,5e-05,1,a_003;a_004;a_007;a_012;a_2b;a_3a;a_4a;a_4b;a_5b,0.05999370664358139,20000
34,a_5a,1,1,0.006763279903680086,1.4370909929275513,0.5639906525611877,0.00655,131,a_003;a_004;a_007;a_012;a_2b;a_3a;a_4a;a_4b;a_5b,0.6655606627464294,20000
35,a_004,0,0,0.00858707632869482,1.257446527481079,0.5413409471511841,0.0002,4,a_001;a_005;a_006;a_011;a_1a;a_2a;a_3b;a_4a;a_5a,0.09436254948377609,20000
35,a_009,0,0,0.00858707632869482,1.257446527481079,0.5413409471511841,0.00475,95,a_001;a_005;a_006;a_011;a_1a;a_2a;a_3b;a_4a;a_5a,0.5781686902046204,20000
35,a_012,1,0,0.00858707632869482,1.257446527481079,0.5413409471511841,0.0008,16,a_001;a_005;a_006;a_011;a_1a;a_2a;a_3b;a_4a;a_5a,0.3277971148490906,20000
35,a_2b,0,0,0.00858707632869482,1.257446527481079,0.5413409471511841,0.0008,16,a_001;a_005;a_006;a_011;a_1a;a_2a;a_3b;a_4a;a_5a,0.19972877204418182,20000
35,a_3a,0,0,0.00858707632869482,1.257446527481079,0.5413409471511841,0.0004,8,a_001;a_005;a_006;a_011;a_1a;a_2a;a_3b;a_4a;a_5a,0.1380959004163742,20000
35,a_5b,1,0,0.00858707632869482,1.257446527481079,0.5413409471511841,0.0038,76,a_001;a_005;a_006;a_011;a_1a;a_2a;a_3b;a_4a;a_5a,0.5231340527534485,20000
36,a_003,0,0,0.025904128327965736,2.6738104820251465,1.1782565116882324,0.0149,298,a_002;a_005;a_010;a_012;a_2a;a_2b;a_3b;a_4a;a_5a,1.2862745523452759,20000
36,a_009,0,0,0.025904128327965736,2.6738104820251465,1.1782565116882324,0.02265,453,a_002;a_005;a_010;a_012;a_2a;a_2b;a_3b;a_4a;a_5a,1.405547857284546,20000
36,a_011,0,0,0.025904128327965736,2.6738104820251465,1.1782565116882324,0.00325,65,a_002;a_005;a_010;a_012;a_2a;a_2b;a_3b;a_4a;a_5a,0.7188900709152222,20000
36,a_3a,0,0,0.025904128327965736,2.6738104820251465,1.1782565116882324,0.0005,10,a_002;a_005;a_010;a_012;a_2a;a_2b;a_3b;a_4a;a_5a,0.27556464076042175,20000
36,a_4b,1,0,0.025904128327965736,2.6738104820251465,1.1782565116882324,0.0082,164,a_002;a_005;a_010;a_012;a_2a;a_2b;a_3b;a_4a;a_5a,1.0663872957229614,20000
36,a_5b,1,0,0.025904128327965736,2.6738104820251465,1.1782565116882324,0.0271,542,a_002;a_005;a_010;a_012;a_2a;a_2b;a_3b;a_4a;a_5a,1.4837931394577026,20000
37,a_004,0,1,0.010646140202879906,2.8389737606048584,1.2333513498306274,0.00055,11,a_002;a_003;a_005;a_006;a_009;a_012;a_1a;a_4b;a_5a,0.3614661693572998,20000
37,a_007,1,1,0.010646140202879906,2.8389737606048584,1.2333513498306274,0.0001,2,a_002;a_003;a_005;a_006;a_009;a_012;a_1a;a_4b;a_5a,0.2835085093975067,20000
37,a_011,0,1,0.010646140202879906,2.8389737606048584,1.2333513498306274,0.0003,6,a_002;a_003;a_005;a_006;a_009;a_012;a_1a;a_4b;a_5a,0.25560876727104187,20000
37,a_2a,0,1,0.010646140202879906,2.8389737606048584,1.2333513498306274,0.0,0,a_002;a_003;a_005;a_006;a_009;a_012;a_1a;a_4b;a_5a,0.2607116997241974,20000
37,a_2b,0,1,0.010646140202879906,2.8389737606048584,1.2333513498306274,0.00015,3,a_002;a_003;a_005;a_006;a_009;a_012;a_1a;a_4b;a_5a,0.17781639099121094,20000
37,a_4a,1,1,0.010646140202879906,2.8389737606048584,1.2333513498306274,0.0001,2,a_002;a_003;a_005;a_006;a_009;a_012;a_1a;a_4b;a_5a,0.3940311670303345,20000
38,a_002,1,2,0.013737647794187069,1.9165621995925903,0.8161864876747131,0.00325,65,a_001;a_003;a_005;a_010;a_1a;a_2a;a_4a;a_4b;a_5a,0.6454415321350098,20000
38,a_004,0,2,0.013737647794187069,1.9165621995925903,0.8161864876747131,0.0002,4,a_001;a_003;a_005;a_010;a_1a;a_2a;a_4a;a_4b;a_5a,0.08892764151096344,20000
38,a_006,0,2,0.013737647794187069,1.9165621995925903,0.8161864876747131,0.00095,19,a_001;a_003;a_005;a_010;a_1a;a_2a;a_4a;a_4b;a_5a,0.36915406584739685,20000
38,a_011,0,2,0.013737647794187069,1.9165621995925903,0.8161864876747131,0.0005,10,a_001;a_003;a_005;a_010;a_1a;a_2a;a_4a;a_4b;a_5a,0.1869831085205078,20000
38,a_3a,0,2,0.013737647794187069,1.9165621995925903,0.8161864876747131,0.00045,9,a_001;a_003;a_005;a_010;a_1a;a_2a;a_4a;a_4b;a_5a,0.24315886199474335,20000
38,a_5b,1,2,0.013737647794187069,1.9165621995925903,0.8161864876747131,0.008,160,a_001;a_003;a_005;a_010;a_1a;a_2a;a_4a;a_4b;a_5a,0.8885701894760132,20000
39,a_001,1,2,0.014991993084549904,0.9038177728652954,0.3714088499546051,0.00065,13,a_003;a_004;a_006;a_007;a_010;a_012;a_3b;a_4b;a_5b,0.14758709073066711,20000
39,a_009,0,2,0.014991993084549904,0.9038177728652954,0.3714088499546051,0.00095,19,a_003;a_004;a_006;a_007;a_010;a_012;a_3b;a_4b;a_5b,0.1512608528137207,20000
39,a_1a,0,2,0.014991993084549904,0.9038177728652954,0.3714088499546051,0.0014,28,a_003;a_004;a_006;a_007;a_010;a_012;a_3b;a_4b;a_5b,0.1819116175174713,20000
39,a_2b,0,2,0.014991993084549904,0.9038177728652954,0.3714088499546051,0.00115,23,a_003;a_004;a_006;a_007;a_010;a_012;a_3b;a_4b;a_5b,0.185429647564888,20000
39,a_3a,0,2,0.014991993084549904,0.9038177728652954,0.3714088499546051,0.00155,31,a_003;a_004;a_006;a_007;a_010;a_012;a_3b;a_4b;a_5b,0.19310526549816132,20000
39,a_4a,1,2,0.014991993084549904,0.9038177728652954,0.3714088499546051,0.0075,150,a_003;a_004;a_006;a_007;a_010;a_012;a_3b;a_4b;a_5b,0.3812887370586395,20000
40,a_001,1,0,0.008709791116416454,0.9199002385139465,0.4517253637313843,0.0,0,a_007;a_009;a_010;a_012;a_2b;a_3a;a_4a;a_4b;a_5a,0.1830226480960846,20000
40,a_003,0,0,0.008709791116416454,0.9199002385139465,0.4517253637313843,0.00045,9,a_007;a_009;a_010;a_012;a_2b;a_3a;a_4a;a_4b;a_5a,0.27381327748298645,20000
40,a_005,1,0,0.008709791116416454,0.9199002385139465,0.4517253637313843,0.0001,2,a_007;a_009;a_010;a_012;a_2b;a_3a;a_4a;a_4b;a_5a,0.26861727237701416,20000
40,a_006,0,0,0.008709791116416454,0.9199002385139465,0.4517253637313843,0.0015,30,a_007;a_009;a_010;a_012;a_2b;a_3a;a_4a;a_4b;a_5a,0.36805203557014465,20000
40,a_2a,0,0,0.008709791116416454,0.9199002385139465,0.4517253637313843,0.00035,7,a_007;a_009;a_010;a_012;a_2b;a_3a;a_4a;a_4b;a_5a,0.29588553309440613,20000
40,a_3b,0,0,0.008709791116416454,0.9199002385139465,0.4517253637313843,0.0008,16,a_007;a_009;a_010;a_012;a_2b;a_3a;a_4a;a_4b;a_5a,0.34180256724357605,20000
41,a_001,1,0,0.011503469198942184,1.5608032941818237,0.7085145711898804,0.0011,22,a_002;a_003;a_004;a_005;a_011;a_012;a_1a;a_4b;a_5b,0.35356977581977844,20000
41,a_006,0,0,0.011503469198942184,1.5608032941818237,0.7085145711898804,0.006,120,a_002;a_003;a_004;a_005;a_011;a_012;a_1a;a_4b;a_5b,0.7400119304656982,20000
41,a_009,0,0,0.011503469198942184,1.5608032941818237,0.7085145711898804,0.0039,78,a_002;a_003;a_004;a_005;a_011;a_012;a_1a;a_4b;a_5b,0.6271007657051086,20000
41,a_2b,0,0,0.011503469198942184,1.5608032941818237,0.7085145711898804,0.00085,17,a_002;a_003;a_004;a_005;a_011;a_012;a_1a;a_4b;a_5b,0.2777993381023407,20000
41,a_3a,0,0,0.011503469198942184,1.5608032941818237,0.7085145711898804,0.0003,6,a_002;a_003;a_004;a_005;a_011;a_012;a_1a;a_4b;a_5b,0.2854215204715729,20000
41,a_4a,1,0,0.011503469198942184,1.5608032941818237,0.7085145711898804,0.00125,25,a_002;a_003;a_004;a_005;a_011;a_012;a_1a;a_4b;a_5b,0.44204333424568176,20000
42,a_009,0,1,0.020972345024347305,2.0760891437530518,0.8459887504577637,0.00365,73,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_010;a_011;a_5a,0.605072557926178,20000
42,a_012,1,1,0.020972345024347305,2.0760891437530518,0.8459887504577637,0.0009,18,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_010;a_011;a_5a,0.2726978659629822,20000
42,a_1a,0,1,0.020972345024347305,2.0760891437530518,0.8459887504577637,0.00405,81,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_010;a_011;a_5a,0.5066770315170288,20000
42,a_2a,0,1,0.020972345024347305,2.0760891437530518,0.8459887504577637,0.00135,27,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_010;a_011;a_5a,0.2636522948741913,20000
42,a_2b,0,1,0.020972345024347305,2.0760891437530518,0.8459887504577637,0.00155,31,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_010;a_011;a_5a,0.30904731154441833,20000
42,a_4b,1,1,0.020972345024347305,2.0760891437530518,0.8459887504577637,0.00445,89,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_010;a_011;a_5a,0.5649775862693787,20000
43,a_006,0,2,0.006829460151493549,2.6322696208953857,1.189635157585144,0.00035,7,a_001;a_004;a_005;a_009;a_010;a_012;a_3b;a_4b;a_5a,0.21149399876594543,20000
43,a_007,1,2,0.006829460151493549,2.6322696208953857,1.189635157585144,0.00035,7,a_001;a_004;a_005;a_009;a_010;a_012;a_3b;a_4b;a_5a,0.6146255135536194,20000
43,a_011,0,2,0.006829460151493549,2.6322696208953857,1.189635157585144,0.00035,7,a_001;a_004;a_005;a_009;a_010;a_012;a_3b;a_4b;a_5a,0.5613402724266052,20000
43,a_1a,0,2,0.006829460151493549,2.6322696208953857,1.189635157585144,0.0003,6,a_001;a_004;a_005;a_009;a_010;a_012;a_3b;a_4b;a_5a,0.46587154269218445,20000
43,a_2b,0,2,0.006829460151493549,2.6322696208953857,1.189635157585144,0.0001,2,a_001;a_004;a_005;a_009;a_010;a_012;a_3b;a_4b;a_5a,0.2791627049446106,20000
43,a_5b,1,2,0.006829460151493549,2.6322696208953857,1.189635157585144,0.01515,303,a_001;a_004;a_005;a_009;a_010;a_012;a_3b;a_4b;a_5a,1.6703320741653442,20000
44,a_002,1,2,0.0059491596184670925,3.2487056255340576,1.4182531833648682,0.04175,835,a_001;a_004;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b,2.383801221847534,20000
44,a_006,0,2,0.0059491596184670925,3.2487056255340576,1.4182531833648682,0.0003,6,a_001;a_004;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b,0.24414679408073425,20000
44,a_010,0,2,0.0059491596184670925,3.2487056255340576,1.4182531833648682,0.00025,5,a_001;a_004;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b,0.2488316148519516,20000
44,a_1a,0,2,0.0059491596184670925,3.2487056255340576,1.4182531833648682,0.00085,17,a_001;a_004;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b,0.802480936050415,20000
44,a_3a,0,2,0.0059491596184670925,3.2487056255340576,1.4182531833648682,0.0004,8,a_001;a_004;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b,0.40396666526794434,20000
44,a_5a,1,2,0.0059491596184670925,3.2487056255340576,1.4182531833648682,0.0211,422,a_001;a_004;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b,2.2042007446289062,20000
45,a_003,0,1,0.009034402668476105,1.5097973346710205,0.7071995139122009,0.0,0,a_002;a_006;a_007;a_010;a_012;a_1a;a_2a;a_2b;a_4b;a_5a,0.24349258840084076,20000
45,a_005,1,1,0.009034402668476105,1.5097973346710205,0.7071995139122009,0.0001,2,a_002;a_006;a_007;a_010;a_012;a_1a;a_2a;a_2b;a_4b;a_5a,0.23912277817726135,20000
45,a_009,0,1,0.009034402668476105,1.5097973346710205,0.7071995139122009,0.0003,6,a_002;a_006;a_007;a_010;a_012;a_1a;a_2a;a_2b;a_4b;a_5a,0.4177415370941162,20000
45,a_3a,0,1,0.009034402668476105,1.5097973346710205,0.7071995139122009,5e-05,1,a_002;a_006;a_007;a_010;a_012;a_1a;a_2a;a_2b;a_4b;a_5a,0.3136548399925232,20000
45,a_3b,0,1,0.009034402668476105,1.5097973346710205,0.7071995139122009,0.0003,6,a_002;a_006;a_007;a_010;a_012;a_1a;a_2a;a_2b;a_4b;a_5a,0.39286860823631287,20000
45,a_5b,1,1,0.009034402668476105,1.5097973346710205,0.7071995139122009,0.0001,2,a_002;a_006;a_007;a_010;a_012;a_1a;a_2a;a_2b;a_4b;a_5a,0.2381356805562973,20000
46,a_001,1,2,0.007560389116406441,3.3627090454101562,1.287487268447876,5e-05,1,a_005;a_007;a_009;a_1a;a_2a;a_3b;a_4a;a_4b;a_5b,0.28569287061691284,20000
46,a_003,0,2,0.007560389116406441,3.3627090454101562,1.287487268447876,0.0002,4,a_005;a_007;a_009;a_1a;a_2a;a_3b;a_4a;a_4b;a_5b,0.5659583806991577,20000
46,a_010,0,2,0.007560389116406441,3.3627090454101562,1.287487268447876,0.0,0,a_005;a_007;a_009;a_1a;a_2a;a_3b;a_4a;a_4b;a_5b,0.11428744345903397,20000
46,a_011,0,2,0.007560389116406441,3.3627090454101562,1.287487268447876,5e-05,1,a_005;a_007;a_009;a_1a;a_2a;a_3b;a_4a;a_4b;a_5b,0.380728542804718,20000
46,a_012,1,2,0.007560389116406441,3.3627090454101562,1.287487268447876,0.0,0,a_005;a_007;a_009;a_1a;a_2a;a_3b;a_4a;a_4b;a_5b,0.5700148940086365,20000
46,a_3a,0,2,0.007560389116406441,3.3627090454101562,1.287487268447876,0.0,0,a_005;a_007;a_009;a_1a;a_2a;a_3b;a_4a;a_4b;a_5b,0.10425134748220444,20000
47,a_003,0,0,0.03217080980539322,2.287531852722168,1.049814224243164,0.012,240,a_001;a_002;a_004;a_010;a_012;a_2a;a_3b;a_4a;a_5b,0.9903975129127502,20000
47,a_009,0,0,0.03217080980539322,2.287531852722168,1.049814224243164,0.0159,318,a_001;a_002;a_004;a_010;a_012;a_2a;a_3b;a_4a;a_5b,1.0939934253692627,20000
